10 0.0017467248908296096
10 0.008733624454148492
10 0.015720524017467152
10 0.022707423580786035
10 0.029694323144104695
10 0.034934497816593746
10 0.04017467248908302
10 0.04716157205240168
14 0.05589519650655017
18 0.06288209606986883
29 0.07336244541484715
37 0.0786026200873362
52 0.0873362445414847
68 0.09432314410480336
102 0.10305676855895185
148 0.11004366812227073
213 0.12052401746724883
279 0.1275109170305676
413 0.13275109170305666
541 0.13799126637554582
869 0.15021834061135364
1008 0.1572052401746724
1395 0.17991266375545845
1732 0.1956331877729257
2150 0.2131004366812227
2365 0.24803493449781655
2565 0.26899563318777275
2745 0.2899563318777292
3230 0.3231441048034933
3799 0.34585152838427946
4292 0.3790393013100436
5118 0.40349344978165935
5703 0.427947598253275
6621 0.47336244541484707
7086 0.4943231441048034
7790 0.5135371179039301
8800 0.536244541484716
11224 0.553711790393013
12338 0.5589519650655022
16613 0.5868995633187771
20624 0.6008733624454148
22672 0.6113537117903929
31357 0.6253275109170304
36384 0.6358078602620086
56073 0.6637554585152837
68681 0.6812227074235806
85259 0.6917030567685589
114820 0.7336244541484715
101651 0.7126637554585151
158854 0.7703056768558951
184339 0.787772925764192
216836 0.810480349344978
255056 0.8314410480349343
312388 0.8454148471615719
352819 0.8576419213973798
432177 0.8803493449781659
488135 0.896069868995633
581912 0.908296943231441
703288 0.936244541484716
838420 0.9502183406113536
946910 0.9606986899563317
1327513 0.9781659388646287
1603876 0.9816593886462881
1911779 0.9851528384279474
2643877 0.9921397379912662
3151358 0.9938864628820959
3607107 0.9956331877729256
5124624 0.9973799126637553
6447317 0.999126637554585
10626691 1.0008733624454147
13189846 1.0008733624454147
19778475 1.0008733624454147
25220541 0.999126637554585
38854175 0.999126637554585
50219761 0.999126637554585
74297271 1.0008733624454147
100001179 1.0008733624454147
