10 0.04944828154527259
10 0.009543436464871435
10 0.07084521310920888
10 0.09804295160368293
13 0.1320232299011289
17 0.16435991661908844
20 0.20236533027192194
24 0.2379908772130993
29 0.26655059597583275
35 0.30335863330083035
44 0.3359360764743188
55 0.3678607289714537
65 0.4084869237737875
78 0.45155872884476056
95 0.48649188293626766
119 0.5171448961289989
143 0.5553391303796487
167 0.5982176035113878
207 0.6316603605854945
258 0.6632750690781126
311 0.6963316276279864
402 0.7259380034901437
511 0.76246582185996
670 0.7954327267096385
896 0.8282862155432033
1209 0.8576868518629782
1727 0.8873346719396731
2412 0.9062057397914125
3369 0.9192398805934864
4706 0.9322740213955603
6574 0.9457571565860698
9181 0.9560973310575289
12823 0.9641925335868087
17909 0.9668998034548588
25012 0.9723010396535238
34933 0.9772532814637529
48788 0.9817565288855462
68137 0.9840148043651604
95161 0.9871710686216463
132902 0.9903273328781321
185607 0.9907896308040031
259215 0.9917009231183098
362018 0.9944081929863599
505585 0.9948704909122308
706086 0.9953327888381018
986093 0.9958970979871011
1377145 0.9959104015245362
1923282 0.9963726994504072
2685983 0.9969370085994065
3751160 0.9970914550940605
5238741 0.9972636156742768
7316427 0.9973198799307627
10217880 0.9975331834681978
14269808 0.9977995038403255
19928744 0.9979128073777606
27832110 0.998130940805031
38869142 0.9982884088410667
54283914 0.9986486955438093
75811148 0.9987059432128785
94719479 1
