10 0.01379272384214869
10 0.017389712612119412
10 0.023234819363321613
10 0.031777667692001854
10 0.04032051602068232
10 0.05538290649493427
14 0.07925791945561445
19 0.12754749369247032
18 0.09517459476273449
21 0.18922767612298963
20 0.1572226510447281
29 0.21873115901122608
39 0.2489458646789795
51 0.2880631175524102
65 0.32691059626809316
81 0.3719928555183919
92 0.4162058424826144
102 0.4516233354783611
113 0.49848696059569286
143 0.5440488183486544
180 0.5776207135350471
197 0.6153890956197388
248 0.6459635001644892
299 0.6876286200833159
412 0.713631851399562
567 0.7343145368268932
782 0.7665443737032778
1031 0.793889663329532
1459 0.803331758850705
2036 0.8060295004281829
2842 0.8078279948131682
3966 0.8114249835831389
5535 0.8150219723531095
7725 0.8213167027005581
10781 0.8271618094517604
15046 0.8366039049729334
21590 0.8518911072453086
29035 0.8704755492234902
39778 0.8929567290358067
57077 0.9076444331798535
79655 0.9116910455460705
111165 0.9152880343160412
155140 0.9220323882597361
216510 0.9346218489546334
302157 0.9485601804382696
421684 0.9517075456119939
588493 0.9521571692082402
821288 0.9521571692082402
1146171 0.9517075456119939
1599570 0.9562037815744573
2232325 0.9589015231519352
3115382 0.9615992647294132
4434877 0.9640400785376075
6067633 0.9705917366543398
8586272 0.9746383490205568
11817543 0.9813827029642518
16492298 0.9813827029642518
23016280 0.9849796917342224
32121002 0.9867781861192078
45364156 0.9863927944652823
62560039 0.9921736692741637
84915728 1
